StudyHours,ExtraParticipation,PreviousMarks,PapersPracticed,Participation,SleepingHours,PerformanceIndex
3.5131917251983626,6.235427088425007,64.22216202327297,2.4419712363381194,3.318878709261419,53.469932628567136,65.09707527936769
7.98453653771926,15.661670076937801,47.88084411782133,3.0164404393429076,71.52109531644656,48.99912182579705,72.33780188938603
3.0224198887269327,6.612796769697132,73.4010452244856,1.5541847033188623,6.572488799138505,52.57701908747106,71.78749173059995
3.2299755017610408,8.142856713996503,82.3962007531087,0.937040165886194,15.12613693238869,50.01361642707184,80.39171373081807
8.001119971058841,15.723455561848251,49.62335461565656,3.0706817132684248,58.81922623025814,47.33859382080592,72.25908401376454
5.237047282720143,9.770391683265764,55.14543396925996,2.3512485178464684,33.135533397037975,50.233844211753215,65.32007549139261
3.8680182356135147,8.694197232274709,85.81548040546471,0.6722469066045375,21.59610395690021,51.032649719768614,84.31095500502681
6.299330436030512,14.773992364830903,76.95917990341302,0.7960892297734619,61.29917721943082,48.301500119962384,88.8433002765688
4.750838779947441,9.870574050898039,73.12198660404695,1.6335741313895105,31.568645242475668,52.102282758355706,78.32632526715462
6.529251598924051,15.159290660182773,82.34927367980393,0.6224026059889566,57.45729924577988,45.169964695095956,93.17446353663883
4.925888851032489,9.96372053510307,71.08732575787059,1.6831212608395016,36.329658979337296,52.43019433939415,77.12590192861617
4.734544309833939,10.967354246084778,77.27176490076602,1.361963277979723,30.83230895904977,50.26046472605866,81.14160079385029
2.9697293728752228,6.743050443825887,78.81223706048382,1.3492860990472046,6.864813657563566,53.25504265130454,76.14151215639984
6.194975882673349,13.785455157602438,71.23009051833523,1.5250595289598154,53.2697038822636,48.222256661549764,83.68940840077389
5.350843554993718,12.261558554577995,68.687103645948,1.943236602312666,25.27404241183544,44.75326341084296,74.88500858773608
4.731038512685614,10.295643317838419,69.4943836396677,1.9110746740751896,35.09258920499727,50.54268395331805,76.68858395951237
2.61056131454436,6.544055306636504,85.90947732223349,0.9462223299394377,6.540837693821011,54.35770917325902,80.43923635852771
4.527454447661963,9.255744676946854,76.11563541565731,1.4729906485304207,26.171873203090044,53.45113894758235,80.07131728974691
3.157312970437024,6.205083213346349,75.97159793901902,1.529413530704074,8.235322407357032,53.15991568879103,73.47810665581783
4.899355422826112,9.849695797458114,66.49323731508623,1.628771522060635,32.998177197774126,52.97281395987525,74.33057726084402
3.153347693157238,7.197803343567857,74.45279594144712,1.7282974972308816,5.656294965703864,53.43696989668943,73.95902144442677
4.50384175446651,9.267686731109956,74.90307869513909,1.3645844418908626,27.249841708868715,53.91806477788857,78.87967718842836
5.159466807345372,10.621705893476914,58.65231058542995,2.778606653317708,18.527839437850773,47.11946013348877,66.12790861436076
4.81127484780655,9.700328228703558,69.86964435694938,1.9199916582925989,26.958001540332347,50.530816386214006,75.40111999578419
6.158570922205456,14.504393943911879,70.7599476006901,1.793388775767986,34.22487773782635,40.82727277838829,79.19751799427546
7.925601042753578,16.291472034703254,59.650056535978734,1.6774295003205018,79.69340139549641,49.27027246550044,82.93884476834035
3.0444303264992016,7.083311988991149,72.290417622002,1.8855630524235332,0.7959909029785308,52.74352673632127,70.17725424207902
3.2168947491181794,5.960736057794714,63.16233521971956,2.6413371327723074,1.3353214402983653,56.06110904724565,63.50499794643925
1.7120029828738446,2.8523209153043365,64.87176198760211,2.4437167419218913,-21.23013457794623,52.97117102648602,57.34900022310645
4.444106664868161,8.980054666920287,65.339117061227,2.0106236672474074,25.342367277271677,52.29771831713234,71.49147017967891
4.477882441594591,9.138787812474384,69.67350870742004,1.9092318131666284,23.310084884777325,47.93602885981185,73.74816349951202
4.599887733184287,11.11894155899382,80.98159038804707,1.0975923803420218,26.386019696484098,49.06290973710371,83.11003548678248
7.342233314478102,15.980880885541362,51.72785903929618,3.1179778579624937,52.4034744959512,42.963146495318995,70.9887416511621
2.9780865881679497,5.3804597188031975,73.10638960074509,1.637397612457132,-8.891059338723409,49.72801996790551,66.84644099706848
3.7390603554238537,8.675990676773175,74.44166263266426,1.7795818271587893,-1.1924761795095975,47.537255331189485,72.24700968295359
1.7740199699931178,3.0667632410539096,75.78439568582161,1.5409866064414697,-9.746944145111726,54.749006482711096,67.94510418156928
2.522908981696725,4.220465002396494,71.79636574663442,1.9680360539736124,-12.49071667566377,52.318326791196554,66.36359404133842
4.4876077660653175,8.359731769642622,58.181749002558064,2.6489040374245723,16.366902663991638,51.72046725190175,63.71070070602363
4.614615920468814,8.728565951475613,75.63214458979388,1.6863481470873243,26.02641250670888,55.48311886113312,78.46051239861714
3.4261838633448436,6.548495617156178,71.51405923375859,2.1218758991999334,6.577744400617362,53.033375604122256,70.09700544751139
3.908123310963971,6.5524891341165965,74.19426964586654,1.6552039675918466,22.584309360878592,54.1058152825388,74.67458292650892
6.742141159899907,15.459629700091739,71.0561648487566,1.934353984399608,51.07817295426048,47.02735173213561,84.89044517535113
4.6422572607652555,8.360364492032375,65.51593564879312,1.8143118147367623,31.815995600611814,57.58119470415802,73.33154047636202
2.9631436353742724,7.87343962189642,86.27655902207655,0.8631782061361571,13.822453302470372,51.81490635174614,82.49245474140027
4.1371863144460015,10.122237196975652,79.74029902847573,0.8758100020457577,26.31784674024763,49.75945127722306,82.01839094892736
2.6848626977287995,7.022073059723942,82.38255697529758,0.8112637520950765,15.553617151938454,54.7702664202309,79.39716840982177
3.7445950755783834,6.566129108726162,71.7372825979912,1.7764922483697019,13.009061717934706,55.513226412474026,72.14298388922693
4.951625866904635,9.663816891015944,68.06783326617702,1.9786232887102624,31.46387493197568,51.178969635073244,74.42591671990658
5.030872883456396,11.121599972186793,71.57488521572711,1.3220065562903622,44.13319554363865,52.01266251443762,79.74349565357147
3.773088038440928,5.753209735057921,64.68297636387183,2.314518687103721,10.260935966362673,53.07438832415847,65.12786862315579
4.925850963602428,10.065238581204593,76.87041831862334,1.1392656089657789,29.68167226342851,51.299937663346284,80.91726114978694
3.747307374018497,6.540702059859082,68.26702161142441,2.228104292360826,8.267031564947793,55.097760986144365,68.98446294021959
5.377354404556492,12.582651845411817,71.12785905538203,0.9732434112506012,49.55511941132204,50.610725192019096,81.57062095048734
5.28162295897063,11.141532072776272,70.60838316855846,1.6920469212876683,33.40659385144666,49.59280838964402,77.65276048212053
6.1234541823426,13.054709749876386,64.85667181176169,1.9053555113812122,42.62012193405265,47.08817386434346,76.21874097195186
4.749461766904635,11.274916499684402,70.86167927263207,1.6657478313582184,29.768690292075576,51.22870321476672,76.6493239796326
6.77209294875223,12.261956967099758,55.91886303703651,2.277215541620045,60.719279883740086,53.52074879606744,73.58803302602526
4.448791879008387,8.885362068745312,61.254702953468055,2.5700447433834244,1.585025429350651,47.155776545386274,64.11291619359693
4.982668375004238,9.524695294957061,56.34763826588933,2.8218113899609976,24.750923889677395,52.679411991870886,64.77264342606782
5.24298298272334,10.76228028832092,54.26015684188811,2.954992526718416,15.38070423150495,44.33924508694605,62.20264640049095
5.724178433130978,12.16376949192129,72.42579791661652,1.5273412757780103,45.07068759807122,51.146357692144434,82.00575256583024
6.133402211246548,12.455840560758995,67.55570538862318,1.7648038510792645,49.87566607744715,50.38496402937681,79.1345692252448
5.16765973139562,12.598483876941186,76.56748795089976,1.3340179881869487,44.2697722929734,49.82437828074589,84.05610257588361
3.5722041369245887,6.5674395133675025,70.01865365840236,1.8970967532540202,21.358444766301005,60.55659259466218,72.92569224254629
4.278483789550056,11.213056766733283,86.95371697536797,0.5698830915454535,28.43825690885741,47.838852615993815,86.9250605129378
5.261970245514,10.72429175851684,64.93993869420517,2.532142987082281,31.736790199711606,51.782664012235195,73.71764663033032
7.011181057700679,14.3968138683115,62.35622637383796,2.1178015180331156,64.38045618655575,50.7306011327622,79.48731314747899
1.9904399493713147,2.542822036995043,64.69968538885809,2.504606854831626,-25.376834233099988,52.55811000539757,57.57754451531025
6.028863354703021,11.117066276257159,61.32615656022052,2.4926509872475715,47.10551797510438,51.76800287000176,75.21246914887388
4.113399267313126,8.153372099126937,74.92456467192964,1.0217673103282763,35.04882268964934,55.650755692170975,78.42185975007507
3.5390458256488104,8.977718740699594,73.64623047221053,1.551302556485637,2.9675244500040776,46.54076095389191,72.19787823385185
8.248361225334216,18.058101722105363,59.75224475453989,2.0365271810482395,73.26470207361564,44.82986125986515,81.33982048102173
3.644638709501017,7.014228677554126,74.12046923088883,1.5724139131246548,16.376649474570883,54.0597953505866,74.87259403982863
4.5865437153083475,7.343351200463287,48.29535374122726,3.528697321969116,8.191823456673887,55.13404803515823,55.20958068409424
4.260150518190312,7.177452842530226,66.43082931540299,2.217280915386592,29.070201206385107,55.94025032235359,71.95336667889028
5.712104310747491,11.900781608434954,63.03980402099931,2.342074658312098,30.22661225020734,44.339933271240135,71.36363680149609
2.6971270496656703,4.529573603464704,70.07762074583653,2.3866765496066087,-8.39734766193748,53.5280394028771,65.44348998007005
4.05967694977554,7.3706554878962836,59.04199848112903,2.884148363390822,7.625146528803548,52.381554587369976,62.140960701760775
4.710799071474319,10.748274632235288,79.86906404313129,0.998440271813014,38.17129513443632,51.24740647072804,84.8637605745549
3.624897319368677,6.466910939241809,71.6086240688362,1.7214399424578402,30.873002829453213,59.70541066313968,74.79194202337922
1.2279686472045825,1.3512489581319809,68.5590027377514,2.621508870642667,-32.96138047369175,52.31155564308227,57.693360607540555
4.288056800815478,8.69132595935093,63.51307029073766,2.4104259723100276,12.599064566926153,48.78548606667147,66.82917468284573
5.169988731190841,10.374498211324392,70.65131637698556,1.5047380255956908,46.25239346717382,57.740262919319264,80.08497045119816
4.696946962995982,8.7274763711197,64.91227943683546,2.2141539149225284,19.239655090222513,51.849154168610255,69.88151627123491
4.766795489504915,11.436714180906083,82.83120875548667,0.7877861708479553,41.27870195843299,52.043450520583896,87.24746532861778
7.4207569035052225,13.618558845699717,48.99738293311814,3.0666501446754677,56.27925939172465,48.803074025571114,68.8453798548819
5.2941783641514615,10.929530523398723,71.42445520307123,1.3518292002249797,36.02579909880208,51.30302459901757,79.36363422103037
3.0920909462054897,6.008863382888622,75.50448522159462,1.6301577106499663,24.783710091705203,58.88152648760532,75.91087286128679
5.251093891419782,10.57247840396671,61.391295195048954,2.2898007972411496,35.276506280723055,51.72861092702293,71.78002595250187
7.981878501476534,18.204099233775715,67.65588600878763,1.676841280443139,74.16982623972837,42.411400241304115,87.83887606328321
3.3298181630643446,6.556278734399067,66.8261670763125,2.6814852717828623,-7.395963562522333,47.326939938614075,63.83846622883376
5.570667742031244,11.354735876172839,72.71423674979975,1.4062899892491472,51.279067573011346,55.007622638543694,82.21042678023174
4.5512864149969285,10.380552604272246,78.76828163125585,1.2161438328851044,35.69595233252382,53.30487772891868,83.44907024360302
5.862712399305833,11.481553828702161,65.18392808738676,2.2300381243931535,35.071860776404094,48.309936606333665,74.29040252414077
4.971638587899039,10.254284089142143,69.82139480002309,1.6816287434356576,43.210700120330344,56.197953374202385,79.59542385091919
4.331356406705007,9.384853662987334,73.8658703076581,1.5800384159462282,17.545805507866334,49.222242163353805,75.67216390267922
3.859011454210439,7.7675375118021766,74.80921496189904,1.681143650951998,10.2391204384447,52.983197004257434,74.0793065926111
3.8839926915436314,9.227578582505654,79.49623992831333,1.1598329069845066,10.945687100502113,50.01043712905275,77.74608420519806
4.594158336373071,9.975074192791702,63.54441270804931,2.4176003174648346,23.893126378736937,48.56449675146328,70.27961264138239
7.834641446646308,17.57745838363754,60.94169692695873,2.046093818552111,69.14219963124351,47.952904251143906,81.50334084104772
4.2311703995837595,6.934113621006396,65.12564216204498,2.0779614867986678,21.295187333656642,55.96974310604743,69.35948978850818
4.1606204838483425,9.287668947919204,77.33557789110725,1.5478898050508005,10.916544995503152,47.60332019373708,77.27127478576061
4.535520781840999,8.45455140868999,60.61102834832147,2.6830430735466466,20.48537559699983,52.6297069923167,66.54547340564004
4.9934982098986485,9.02807301304722,51.10111051541114,3.316344684727516,10.95283324377742,46.47309789720673,58.320105448200394
3.1514010372386148,6.77922323155118,71.99807787268294,1.9863691330021815,-3.311567838724301,46.981388465307376,68.33840827588485
3.698354086618039,6.818319926359666,72.70350974605338,2.3570098786420233,5.1487175946669765,50.89887152393185,71.75659801224886
3.3764431457460367,7.261465011418298,76.89729012951788,1.7716778040929417,14.016389087795503,53.28049889586048,76.2558058123062
4.531711564736562,8.006478061330787,69.37273839484273,2.070654629785009,33.56790839626193,56.59662499598841,75.25839876780681
3.599415581648124,7.786373029500617,71.33423433758307,2.157698330010756,3.2986672910538317,52.914414991758925,70.846724716046
3.325821735135832,7.842638923738735,67.8195534737895,2.2295360978947905,-0.9009246967807059,49.19341044837544,66.62476262223772
5.008963511677605,11.329438892865566,66.55126176206703,2.378961536439129,22.13259482235496,45.783041392513624,71.73824873794763
6.534332240820958,13.850831526335645,60.47842704768219,2.3814023804275504,41.4909248140697,47.144677828649534,74.04599011460124
4.834109814739683,10.816235061935524,69.6603865469755,1.7391361555305895,32.178401171629545,51.57531213616326,77.37749392723288
1.9756948876795464,4.847967443112841,71.76014192950356,2.0365192401915824,-13.151413847290243,52.02101043728453,64.81202588814679
4.747681299392061,9.6226367029519,59.85014469770351,2.8192198482679807,13.94650291804939,47.60095403895285,65.04835633497122
3.660077073148144,7.616538184666441,75.62042342685706,1.583113433561235,5.467079333190789,49.70386888147287,73.13198923825621
6.370192509313512,13.737179284030894,71.90448169814574,1.4661308504477601,57.176627512054154,53.459287431865135,85.52128411606095
4.164486170958418,5.6798535781377275,55.71517931952027,3.3248683833490547,-0.7694215341175124,51.66588905943898,58.29723781878893
2.8426875688445277,5.124184372447126,70.14430708031605,2.1196410201572715,-1.0893185192511936,51.58076999156316,66.68944707937474
5.080369318678346,11.586811379017563,75.33163956433322,1.0994669968414665,30.72944497076574,45.59583900811701,79.50769210206255
4.288911160365474,8.700850814962962,66.48385330259306,2.12934017638724,25.481079163682892,51.33516708722167,71.47024892308141
4.139476660134683,8.772777099917622,65.74627887265561,2.4379182168911426,9.75536615871333,48.50574184968685,67.35282274375662
5.162030792203901,11.161375330437906,60.98719011739722,2.6470467783439475,26.797536749577304,46.37469733421332,69.32176494554629
3.572733414137234,5.906908320377225,62.48900543739184,2.775712008302685,-7.692890401705526,49.07399361254795,61.518357221400265
6.085790909192872,11.586473278607626,67.05861591846248,1.5495398350493284,42.09606511255036,51.678204024405304,76.86089145228372
1.8060671331833993,3.6238539963193475,73.59823463802496,1.9103741864421522,-17.548076797185068,51.92489943242184,64.24838143694504
4.004125719456547,10.079446892694296,82.29141675151959,0.7993032243830508,25.82650040214716,50.840278115260524,84.01936602119811
4.920134301251114,10.01712546155101,77.98628159096482,0.8591641706640526,44.88691849155691,55.9142987905964,84.12903399064975
7.140155698710673,15.253066873110974,58.021906507627804,2.6621804455892257,54.65447435388357,46.97590929888414,76.10492280482926
4.330618590535206,9.88103322111944,77.16200373794442,1.4493245433456066,25.002881641382828,51.384635459959654,79.73100424471963
5.747422122366011,13.613423406757049,76.36682995277184,1.324747445753382,36.85611745281149,47.487482895394095,83.78255541311172
7.178224494210848,14.701349715390977,59.018575898173765,2.3003114936678504,59.816451941725035,47.94333461952739,76.96345830374139
5.004257082000079,11.750818068908973,70.99105379222067,1.8076471877117046,34.53111460500712,52.04015626933875,78.15474499655988
4.508178968624482,9.149804963649403,70.98855626145507,1.6285069655776492,16.604891343410046,49.68208971792734,73.53078511150134
4.946728960311861,10.41973585295074,58.738440204059486,2.2552632605922533,26.459145278416557,50.20875960557822,67.08203722154941
4.42281614881511,10.151381763699119,72.37169517469373,1.9532688910700005,9.395796815608556,44.87746459062079,72.70984846338675
4.16903342581902,8.209335237489652,71.8127562213999,2.3151075051162517,8.509788316780444,48.37240672889697,72.28016706329795
3.3543131411009535,6.982016715277201,70.77694861389867,1.8432295644588708,3.9276422283791987,51.062497031553164,69.23712360613857
4.386662884543215,8.911995355852493,64.890074439476,2.188396282002193,2.711667695429419,47.942164786731745,66.46709042421018
6.326382484466649,13.00496642619564,73.22465818580966,1.1609718672806824,65.6146913977657,52.89449215069676,86.1089521319332
3.724600062762544,7.4970064434850014,67.91184441376762,2.0109251147015406,7.0883296394714606,52.15460999177715,69.37128466308741
6.335217150698442,12.209580089582833,63.20236625507418,2.3755115093026666,50.703255581808364,53.67379686323701,77.59311331981999
3.7494711033152583,8.39397697032004,70.23323887334303,1.8987869453279436,18.889435775703376,54.18791220981592,73.3839735954945
6.029253602731045,12.468985305168882,63.06070503555351,2.150560406154199,42.13802399841019,48.87247668504371,74.66985313629102
5.414222600962064,11.882232434344527,68.85038480620588,1.5881970397368588,29.428378446661256,48.02468742860506,75.10798551054681
5.938604325587678,12.042225844179926,73.00210274887426,1.8919561922422277,29.37955230950142,46.08279962402085,80.46884822897466
6.004349404807027,13.071796270617046,75.36674838908279,1.2849871748936696,55.58218458219585,49.28647500259973,86.05004793092719
3.8728406276318545,8.781920349866091,73.17516993913095,1.7587494593406798,13.38542171461905,49.59009326740126,73.49945083513286
7.8098023876056955,17.89059653371619,62.92706654939839,2.0657401031869584,70.76491229226369,45.298305014719226,83.50594641084676
5.199822823585399,11.938323770823837,81.92029003903136,0.7534773658568313,35.65304590583979,48.74958361262948,86.86607196940228
4.224473496002076,9.1462406659253,70.98726139346667,2.111089873711393,14.29656596854386,50.45495866434292,73.18141045111746
3.8977056475710574,8.12239553556427,72.69329607075657,2.0702090282307024,4.847607647739878,47.1286840640669,72.26866986066447
3.960509071870613,7.636198003412869,61.93994456115504,2.6477910749552827,5.881219212867684,49.4384120746173,64.63208603370862
2.6273933354192405,5.924391248318937,87.38849855122817,0.37060286254434344,2.652842619968169,53.84953062014351,79.56459934475048
2.9348283446008336,7.892500304178408,87.08609449240602,0.7607651691422985,19.033800920024106,52.30136521562187,83.39714075558352
6.221481634217981,12.199289116833308,51.34112892022312,2.4434555529832735,53.797825218334964,55.53308396675138,69.4027135893088
5.47118499571137,12.630575300689202,59.65306928536418,2.8364078020759704,18.577934411249302,40.36199113181875,66.00327970106606
5.51829587910244,11.597884663674217,64.66927993100464,1.9778456711980368,35.813675314320434,48.58114168850777,73.90168229353107
2.236436489295648,2.6059981375777754,73.24044842527273,2.225679543634336,-5.71136611637062,57.98886201459263,66.63449262042371
5.938042983495967,12.508478413981702,68.05714661733319,1.3989530840420434,58.578121030195675,54.92361649165497,81.30869831191504
5.378251722216637,10.905780958725249,73.76843833153595,1.3660171394302658,42.33383749074763,51.7537063938341,81.28865312479836
1.9547077592969897,3.538828099497373,73.47093582287575,2.193803946241802,-11.791159653782984,54.57726723409,66.21174143412364
4.5352704339580185,9.81572647715035,71.58999989448063,1.6633123307918394,27.41157019382051,51.94415222832961,76.03939748383544
3.5197590642449192,6.656348915588683,65.90373466438449,1.9028801114688205,19.472869579332,57.99750593072012,68.51767405731638
3.2333148103301506,6.465224744700056,64.31540724064466,2.4270205417946444,3.2462413335632547,51.97611675756812,65.5471421974873
3.363774671471015,5.32922386656455,55.56450003664655,3.4575001381762767,-8.142470077114787,51.4979763316071,56.8912385541814
4.114431771968311,8.511578278687484,73.49051511730352,2.0322393638523257,21.37961831508784,52.12068382863884,75.28634202512602
3.2896318234404682,7.991447207983484,77.00167597225821,1.2911399392863414,26.73617560006835,56.30959675589648,79.33573114680554
6.607973092238786,15.63005234620788,67.35907014187902,1.4708130950455822,58.824475032252806,47.388156116238214,82.23853761695663
3.9154115646262633,6.8407106558079995,74.39243205934326,1.5269194493915654,18.97666106604278,56.60817852899614,75.51205427430378
4.587633412341205,10.41430002559711,76.38727966531243,0.9035253179639395,42.730031068203914,53.457724903710144,82.4710226443721
5.83533915306485,14.278321436580676,78.63621373709137,0.719747137005898,51.58213467279546,47.32516783603506,87.62606566987554
5.287674588180969,11.014785242190747,69.45867168291825,1.6975093351219417,27.484121378090023,48.691872731487166,76.14398652591052
4.322468282711966,9.102013430149059,71.8126414551964,1.8153404495465284,28.593255237850002,55.754722819594434,76.74295378012845
2.567650468591308,6.046835829365151,83.54523258363204,1.4797796090543156,-6.594944183595651,52.60767503436915,75.92744609715615
4.69455160476122,9.9024232665483,72.46869353160068,1.8232969394235743,28.21061207882208,51.419394834900686,76.63076049081337
3.7119498375116367,6.144868274453426,67.87282787019632,1.6047830654180217,21.516426806303983,60.65604054135863,70.53352169580772
4.83708490555168,9.973695887833909,53.6231009015834,3.21541088732866,9.712019691968194,44.98432068898048,59.38561552252355
5.650384349435051,12.44162298992297,68.64684525038342,1.7282221456275124,45.35856628531653,49.08164179492837,78.98529659800958
4.17416674715646,8.646324257684682,77.4829565108345,1.3266101175338556,22.214688343198162,52.3250066520864,78.23635801621822
5.948556485097386,13.06722513972159,63.8097910419372,2.3420437684293307,38.63567943953126,47.99397788592268,74.96696724022553
4.755114245855752,8.98660372520525,70.89852350860501,1.5403268162939894,37.54298563301121,56.6942627315165,78.35924293666372
4.523032182670784,9.281579282487197,64.38785994492129,2.0862128371031288,15.082166822499886,50.51086055709363,69.3079711626832
3.245809826371108,5.731798185149026,69.65642752974148,2.4002934995519962,7.73858706892517,57.128920553322985,69.39674817321384
4.066661596684853,7.845110896404131,62.13577580871063,2.553964411731713,5.825797734437529,48.187587195250416,64.1766431930527
3.7815268960297472,7.76331334973007,71.87250529010558,2.037408672341807,13.478525485051811,51.703648584609034,73.59983847155745
6.332637736661547,12.027977716998574,59.47836723814995,1.9480247948177563,65.33169375192436,58.08888974276083,77.17501276385711
2.6089094819042864,5.856523989235914,83.52556118772652,0.5514528064261112,6.332981759438589,57.52680503018291,78.16932236944702
3.9057914766342687,6.61200079784357,62.28902068686526,2.631145594073881,14.502261502095138,55.267238227395325,65.1356097410225
4.408833624624761,10.145206734807461,79.63451093640921,0.9436640191615767,25.717275360643512,50.752399468948354,81.87299414749752
3.6591730832356895,8.025667999872152,71.46640820774384,1.3118185741817099,20.248381289943524,55.13531086037516,74.0209967978643
6.571293867119073,14.193303516702356,61.68807168513584,2.1737119037726385,61.11590143753351,49.6401046152256,77.97194585663519
5.030213466164325,12.228227655467379,81.44277466226478,1.0187623015064844,30.422070890949115,46.05714335662651,85.0221362599102
6.423465205667261,13.08773301758823,56.69931260688291,2.7312407694883447,33.661052374863445,44.583424453348236,68.94218617385965
7.469031658346809,15.861440813198183,57.337184742591575,2.0259043647964554,64.25797992656751,46.769882466580285,76.7157016609058
6.409910861209324,13.338598295883227,64.7467201698099,2.1049270844579038,54.62835024238352,52.47720189235948,78.10125785941209
6.079548396203606,12.620762306049215,61.42488804823719,2.0146763749093335,53.925729921513735,54.02621279077687,76.1012220500854
5.975679597038619,14.150893557553637,62.06515543280753,2.1285706133282916,46.108017131733774,45.95847768165613,75.67002999568282
4.071399760557247,9.880976548023792,76.01143693802184,1.6446517644554157,16.112078108318855,47.38438652303131,76.55028512775637
4.4690456527467255,7.459610303478621,73.02273515978568,1.867890196303732,18.615285334315317,56.78251779060141,75.44144288058034
3.9836752533493147,8.79522812049711,73.14663751671348,1.682031852587268,15.474302606450749,52.26957788592054,74.26294379202177
4.029542505905995,8.77049303829515,67.07136660097126,2.2294366715693283,17.668820006407245,52.06183291182857,70.83547430710888
5.515362068767912,10.878507076154733,62.26630089747647,2.450042651503405,23.296706193765516,46.66610097804357,69.67933445087112
3.290742260807988,7.501390092752516,75.53175926591123,1.9063378290005095,4.4625999608679265,48.65061658424912,72.4665352742889
